Quantity,UnitPrice,ItemsInCart,TotalPrice,Discount_Applied,Cart_Utilization_Rate,Order_Month,Is_High_Value_Order,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_SAVE10,CouponCode_WINTER15
-0.6722481651688036,0.9831161489757455,-1.0894190340268348,0.05706940243556372,1,0.34762976634419956,-0.5967873651341835,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.3829951239375826,-0.19869989362650245,-1.966215037267748,-0.8995801068877617,1,1.6820354640142923,-1.1950704379504076,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0.7492457523687547,0.9829132011300235,-0.6510210324063782,1.4010770005476076,1,1.6820354640142923,0.0014957076820405282,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.6722481651688036,-0.7431582267379405,-1.0894190340268348,-0.7742069930955066,1,0.34762976634419956,0.3006372440901526,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.6722481651688036,-1.398527557536603,-0.6510210324063782,-1.089795906835068,0,-0.31977326336358436,0.5997787804982646,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
-1.3829951239375826,-1.6538866844166575,-1.966215037267748,-1.2499480574553996,1,1.6820354640142923,1.1980618533144887,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.3829951239375826,-0.899022172252649,0.22577497083453502,-1.068197966156445,1,-1.654178961033677,0.3006372440901526,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.3829951239375826,0.1619384282219833,-1.5278170356472913,-0.8127485671006284,1,-0.31977326336358436,1.7963449261307127,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.3829951239375826,1.16708837112299,-0.2126230307859216,-0.5707368008199729,1,-1.5208584997903103,0.8989203169063766,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0.7492457523687547,0.6715912057920508,-0.2126230307859216,1.1012467652443718,1,0.8813119730631418,-0.29764582872607154,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
-1.3829951239375826,-0.3864266509196085,-0.2126230307859216,-0.944779417131486,1,-1.5208584997903103,-0.8959289015422955,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0.03849879359997556,-0.06094904334250721,-1.0894190340268348,-0.024973453671693752,0,1.6820354640142923,0.0014957076820405282,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.03849879359997556,0.6230359337029961,-0.2126230307859216,0.4690794393518056,1,0.08058848211199086,-0.29764582872607154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.4599927111375337,-0.21381950813281217,0.22577497083453502,0.6324321897785846,1,1.0146324343065083,-1.4942119743585196,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.7492457523687547,0.600102827136379,0.22577497083453502,1.0323972213163635,1,0.34762976634419956,-1.4942119743585196,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.7492457523687547,1.2017417157800683,-0.2126230307859216,1.6118279465813197,0,0.8813119730631418,0.8989203169063766,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
-1.3829951239375826,0.30790866625773106,-1.0894190340268348,-0.7776030493786836,1,-0.9871762930713686,0.5997787804982646,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.7492457523687547,-1.1883243263297547,0.6641729724549916,-0.6900141157442231,1,-0.03391497709402351,-0.8959289015422955,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.6722481651688036,-1.5894000064384042,-1.0894190340268348,-1.1817093150171714,1,0.34762976634419956,0.5997787804982646,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-1.3829951239375826,1.0575980083558214,0.22577497083453502,-0.5970989931188804,1,-1.654178961033677,-1.1950704379504076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0.03849879359997556,-1.145654541766646,-0.6510210324063782,-0.808472956672168,1,0.681131100325354,0.0014957076820405282,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.4599927111375337,-1.3938090201235598,0.22577497083453502,-0.7881088350029007,0,1.0146324343065083,1.7963449261307127,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1.4599927111375337,-1.163057319537331,1.5409689756959049,-0.5103163174509293,1,-0.09717213287916455,1.4972033897226007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.7492457523687547,-1.7469382716803212,1.1025709740754481,-1.2280080679424998,0,-0.31977326336358436,1.7963449261307127,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.03849879359997556,0.6824489155381929,-0.2126230307859216,0.5119943520237524,1,0.08058848211199086,1.7963449261307127,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.03849879359997556,0.6201946638628842,-0.6510210324063782,0.46702714634614456,0,0.681131100325354,-0.29764582872607154,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
-1.3829951239375826,1.3840903551615342,-1.5278170356472913,-0.5184888413841866,1,-0.31977326336358436,-0.29764582872607154,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.03849879359997556,0.39593729433976843,-0.6510210324063782,0.3050425912564725,0,0.681131100325354,0.0014957076820405282,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7492457523687547,1.1823094595521608,-0.2126230307859216,1.5931129889344589,0,0.8813119730631418,1.7963449261307127,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0.7492457523687547,0.3908635981967115,-0.6510210324063782,0.8308815938081261,0,1.6820354640142923,-0.29764582872607154,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.4599927111375337,-1.3472832264917278,-0.2126230307859216,-0.7320983383900692,0,1.6820354640142923,0.0014957076820405282,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.03849879359997556,0.21186359826966356,-0.2126230307859216,0.17208332296114912,1,0.08058848211199086,0.8989203169063766,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.7492457523687547,0.13428678424232315,0.22577497083453502,0.5837757431027051,1,0.34762976634419956,-0.8959289015422955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.3829951239375826,1.1505481216966238,-0.2126230307859216,-0.5747192265333391,0,-1.5208584997903103,-0.29764582872607154,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0.7492457523687547,-0.9186066393648487,-0.6510210324063782,-0.4302524581705591,1,1.6820354640142923,0.5997787804982646,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.6722481651688036,-0.2257934310304263,-1.5278170356472913,-0.5250732814440157,0,1.6820354640142923,-0.8959289015422955,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.03849879359997556,1.182918303089327,0.22577497083453502,0.8734911057351833,0,-0.31977326336358436,0.0014957076820405282,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
-0.6722481651688036,0.19222839419603324,0.22577497083453502,-0.3237775424720991,1,-0.9871762930713686,0.0014957076820405282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7492457523687547,1.059323065044461,1.5409689756959049,1.4746663640363096,1,-0.5423743938480042,-1.4942119743585196,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0.7492457523687547,0.9335461376580795,0.22577497083453502,1.3535322125831277,0,0.34762976634419956,0.5997787804982646,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.6722481651688036,-0.9686840202968205,-0.6510210324063782,-0.8828074979784012,1,-0.31977326336358436,0.5997787804982646,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0.03849879359997556,-1.0638665599405683,1.1025709740754481,-0.7493962365806407,1,-0.8202254452080535,0.8989203169063766,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4599927111375337,1.4542088358585805,-0.2126230307859216,2.64050316757951,1,1.6820354640142923,0.0014957076820405282,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.03849879359997556,-0.666190256247767,-0.6510210324063782,-0.46214851196687384,1,0.681131100325354,1.1980618533144887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0.03849879359997556,-1.2258189408269453,0.6641729724549916,-0.8663769379033175,0,-0.6056315496331452,0.0014957076820405282,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.4599927111375337,0.5018760698067969,1.1025709740754481,1.4940287712623375,1,0.1806789184808848,-1.1950704379504076,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7492457523687547,-0.8845114012835061,-0.6510210324063782,-0.39741577007998313,1,1.6820354640142923,0.8989203169063766,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1.4599927111375337,0.6917337794799869,0.22577497083453502,1.7225906887380358,1,1.0146324343065083,-0.8959289015422955,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.7492457523687547,-1.5616976254973132,0.6641729724549916,-1.0496051688075398,1,-0.03391497709402351,0.0014957076820405282,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0.7492457523687547,0.37848377960765267,0.6641729724549916,0.8189587487276194,0,-0.03391497709402351,-1.4942119743585196,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.3829951239375826,0.886715922257664,0.22577497083453502,-0.6382425814704653,1,-1.654178961033677,-1.1950704379504076,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.7492457523687547,-1.2121199612406917,0.6641729724549916,-0.712931387640771,0,-0.03391497709402351,-0.8959289015422955,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
-0.6722481651688036,-0.6270213220233676,0.6641729724549916,-0.7182820086912441,0,-1.1777484839177423,0.0014957076820405282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1.4599927111375337,1.3349262395353125,1.5409689756959049,2.4969037373322176,0,-0.09717213287916455,-1.4942119743585196,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.6722481651688036,-0.6487874784770818,-1.0894190340268348,-0.7287633622558701,0,0.34762976634419956,-1.4942119743585196,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-1.3829951239375826,-0.7855743264938962,-1.5278170356472913,-1.0408829235334807,1,-0.31977326336358436,-0.5967873651341835,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03849879359997556,1.564612463931499,0.22577497083453502,1.1491946821921064,0,-0.31977326336358436,-1.1950704379504076,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
-1.3829951239375826,0.1248497094162372,0.22577497083453502,-0.8216784848812129,0,-1.654178961033677,1.4972033897226007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
-0.6722481651688036,-1.4514462083086865,-1.0894190340268348,-1.115278544988692,1,0.34762976634419956,-0.8959289015422955,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7492457523687547,-0.7000825464833872,1.5409689756959049,-0.2197946968519417,1,-0.5423743938480042,-1.4942119743585196,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.3829951239375826,1.1447641080935391,-1.966215037267748,-0.5761118539300375,1,1.6820354640142923,0.3006372440901526,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.03849879359997556,-0.8676667300885572,0.6641729724549916,-0.607678074921871,0,-0.6056315496331452,1.1980618533144887,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.03849879359997556,0.5511923963173103,-1.0894190340268348,0.4171857447800917,1,1.6820354640142923,0.8989203169063766,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.4599927111375337,1.5948516929441185,1.1025709740754481,2.7813020729961604,1,0.1806789184808848,-0.8959289015422955,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.4599927111375337,-1.5628645756102164,1.5409689756959049,-0.9916278913976168,1,-0.09717213287916455,1.7963449261307127,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.03849879359997556,1.1997122373228457,-1.0894190340268348,0.8856216233222151,1,1.6820354640142923,0.8989203169063766,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
-1.3829951239375826,-0.688210097508634,-0.2126230307859216,-1.017440362355722,1,-1.5208584997903103,-0.5967873651341835,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.03849879359997556,-0.23944167365524938,0.6641729724549916,-0.1539014321344689,1,-0.6056315496331452,-0.29764582872607154,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.3829951239375826,0.2749296413278611,-1.5278170356472913,-0.7855434687458245,1,-0.31977326336358436,-1.4942119743585196,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.4599927111375337,-0.8439218321390508,1.5409689756959049,-0.12612218037927175,1,-0.09717213287916455,-1.4942119743585196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1.4599927111375337,0.7208060583797031,1.1025709740754481,1.7575896141024332,1,0.1806789184808848,-1.4942119743585196,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1.4599927111375337,0.09425532167360412,1.5409689756959049,1.0033108543730371,1,-0.09717213287916455,1.4972033897226007,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.7492457523687547,-0.33010862373167654,0.22577497083453502,0.13652246022615416,1,0.34762976634419956,-0.8959289015422955,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.3829951239375826,0.9086342895956702,-0.2126230307859216,-0.6329652565987655,1,-1.5208584997903103,-0.8959289015422955,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.4599927111375337,0.7422677930648337,0.6641729724549916,1.78342651712013,1,0.5382019571905737,1.1980618533144887,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-0.6722481651688036,0.9044231217969327,0.6641729724549916,0.019175278009608825,1,-1.1777484839177423,0.0014957076820405282,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.7492457523687547,1.3847499356601316,-0.6510210324063782,1.788080824472254,1,1.6820354640142923,-0.5967873651341835,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.3829951239375826,0.2758429066336111,-1.966215037267748,-0.7853235802095037,1,1.6820354640142923,1.4972033897226007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6722481651688036,0.896051523160889,-1.5278170356472913,0.015143988177060483,0,1.6820354640142923,-0.5967873651341835,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
0.03849879359997556,-0.39763951939576414,-0.2126230307859216,-0.2681701748425223,0,0.08058848211199086,0.3006372440901526,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
0.7492457523687547,-0.36846576657318686,1.1025709740754481,0.09958118612425612,0,-0.31977326336358436,0.3006372440901526,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
-0.6722481651688036,0.7927003327268195,-0.2126230307859216,-0.03462411721021881,1,-0.7201350088391596,1.4972033897226007,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.7492457523687547,-0.41052670759912885,1.1025709740754481,0.05907283132204244,1,-0.31977326336358436,-0.29764582872607154,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0.03849879359997556,0.5728570788481633,-1.0894190340268348,0.4328344789482568,0,1.6820354640142923,0.5997787804982646,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.7492457523687547,-1.7014272172771008,-0.6510210324063782,-1.1841769530358828,1,1.6820354640142923,-1.1950704379504076,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0.7492457523687547,-0.46922937197429737,-0.6510210324063782,0.002537045428000124,1,1.6820354640142923,1.1980618533144887,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.03849879359997556,0.7351138815031236,-1.0894190340268348,0.5500350688072547,1,1.6820354640142923,-1.4942119743585196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.3829951239375826,-1.3780805620800833,-0.2126230307859216,-1.1835417194865117,0,-1.5208584997903103,-1.4942119743585196,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0.7492457523687547,0.4786385414715963,0.22577497083453502,0.9154165199936865,1,0.34762976634419956,-0.8959289015422955,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
